barcode,sku,product_name,size,price_tag,cost_price,quantity,import_date,gender,season,category,brand
4.06676E+12,IF7371,ADILETTE AQUA,46,25,12.65,2,5/4/2026,MALE,SS26,FOOTWEAR,ADIDAS
4.06676E+12,IF7371,ADILETTE AQUA,40.5,25,12.65,1,5/4/2026,MALE,SS26,FOOTWEAR,ADIDAS
4.06676E+12,IF7371,ADILETTE AQUA,42,25,12.65,4,5/4/2026,MALE,SS26,FOOTWEAR,ADIDAS
4.06676E+12,IF7371,ADILETTE AQUA,43,25,12.65,4,5/4/2026,MALE,SS26,FOOTWEAR,ADIDAS
4.06791E+12,JC5443,W FI 3S SHORT,M,49,23.595,1,5/4/2026,FEMALE,SS26,APPAREL,ADIDAS
4.06791E+12,JC5443,W FI 3S SHORT,S,49,23.595,1,5/4/2026,FEMALE,SS26,APPAREL,ADIDAS
4.0679E+12,JE7540,M Z.N.E. SHO,XL,59,28.82,1,5/4/2026,MALE,SS26,APPAREL,ADIDAS
4.06791E+12,JE8997,M LIN SJ T,L,22,10.505,3,5/4/2026,MALE,SS26,APPAREL,ADIDAS
4.06791E+12,JE8997,M LIN SJ T,M,22,10.505,3,5/4/2026,MALE,SS26,APPAREL,ADIDAS
4.06791E+12,JE8997,M LIN SJ T,XL,22,10.505,2,5/4/2026,MALE,SS26,APPAREL,ADIDAS
4.06882E+12,JZ5050,M MTS TRACK T,XL,27,13.145,2,5/4/2026,MALE,SS26,APPAREL,ADIDAS
4.06882E+12,JZ7676,I MRVL SM T SET,104,43,20.955,1,5/4/2026,KIDS,SS26,APPAREL,ADIDAS
4.06882E+12,JZ7676,I MRVL SM T SET,80,43,20.955,1,5/4/2026,KIDS,SS26,APPAREL,ADIDAS
4.06882E+12,JZ7676,I MRVL SM T SET,86,43,20.955,1,5/4/2026,KIDS,SS26,APPAREL,ADIDAS
4.06882E+12,JZ7676,I MRVL SM T SET,92,43,20.955,1,5/4/2026,KIDS,SS26,APPAREL,ADIDAS
4.06882E+12,JZ7676,I MRVL SM T SET,98,43,20.955,1,5/4/2026,KIDS,SS26,APPAREL,ADIDAS
4.06882E+12,KA4924,ESS SH 5IN,L,30,14.685,2,5/4/2026,MALE,SS26,APPAREL,ADIDAS
4.06882E+12,KA4924,ESS SH 5IN,M,30,14.685,2,5/4/2026,MALE,SS26,APPAREL,ADIDAS
4.06882E+12,KA4924,ESS SH 5IN,XL,30,14.685,2,5/4/2026,MALE,SS26,APPAREL,ADIDAS
4.06882E+12,KB2509,M MOS STAMPS T,L,27,13.145,3,5/4/2026,MALE,SS26,APPAREL,ADIDAS
4.06882E+12,KB2509,M MOS STAMPS T,M,27,13.145,3,5/4/2026,MALE,SS26,APPAREL,ADIDAS
4.06882E+12,KB2509,M MOS STAMPS T,XL,27,13.145,2,5/4/2026,MALE,SS26,APPAREL,ADIDAS
4.06882E+12,KB2511,M MOS STAMPS T,L,27,13.145,2,5/4/2026,MALE,SS26,APPAREL,ADIDAS
4.06882E+12,KB2511,M MOS STAMPS T,M,27,13.145,2,5/4/2026,MALE,SS26,APPAREL,ADIDAS
4.06882E+12,KB2511,M MOS STAMPS T,XL,27,13.145,2,5/4/2026,MALE,SS26,APPAREL,ADIDAS
4.06882E+12,KC3417,M COLLEGIATE TE,L,38,18.37,2,5/4/2026,MALE,SS26,APPAREL,ADIDAS
4.06882E+12,KD0073,M COLLEGIATE SH,L,43,20.955,2,5/4/2026,MALE,SS26,APPAREL,ADIDAS
4.06882E+12,KD0073,M COLLEGIATE SH,M,43,20.955,2,5/4/2026,MALE,SS26,APPAREL,ADIDAS
4.06882E+12,KD0073,M COLLEGIATE SH,XL,43,20.955,2,5/4/2026,MALE,SS26,APPAREL,ADIDAS
4.06882E+12,KE3720,MT GFX TEE,L,38,18.37,2,5/4/2026,MALE,SS26,APPAREL,ADIDAS
4.06882E+12,KE3720,MT GFX TEE,M,38,18.37,2,5/4/2026,MALE,SS26,APPAREL,ADIDAS
4.06676E+12,IF7371,ADILETTE AQUA,44.5,25,12.65,3,5/4/2026,MALE,SS26,FOOTWEAR,ADIDAS
4.06676E+12,IF7371,ADILETTE AQUA,46,25,12.65,1,5/4/2026,MALE,SS26,FOOTWEAR,ADIDAS
4.06676E+12,IF7371,ADILETTE AQUA,40.5,25,12.65,1,5/4/2026,MALE,SS26,FOOTWEAR,ADIDAS
4.06676E+12,IF7371,ADILETTE AQUA,42,25,12.65,3,5/4/2026,MALE,SS26,FOOTWEAR,ADIDAS
4.06676E+12,IF7371,ADILETTE AQUA,43,25,12.65,3,5/4/2026,MALE,SS26,FOOTWEAR,ADIDAS
4.06791E+12,JC5443,W FI 3S SHORT,M,49,23.595,1,5/4/2026,FEMALE,SS26,APPAREL,ADIDAS
4.06791E+12,JC5443,W FI 3S SHORT,S,49,23.595,1,5/4/2026,FEMALE,SS26,APPAREL,ADIDAS
4.06791E+12,JE8997,M LIN SJ T,L,22,10.505,3,5/4/2026,MALE,SS26,APPAREL,ADIDAS
4.06791E+12,JE8997,M LIN SJ T,M,22,10.505,3,5/4/2026,MALE,SS26,APPAREL,ADIDAS
4.06791E+12,JE8997,M LIN SJ T,XL,22,10.505,2,5/4/2026,MALE,SS26,APPAREL,ADIDAS
4.06791E+12,JF1097,M SL SJ T,M,27,13.145,4,5/4/2026,MALE,SS26,APPAREL,ADIDAS
4.06882E+12,JZ5050,M MTS TRACK T,XL,27,13.145,1,5/4/2026,MALE,SS26,APPAREL,ADIDAS
4.06882E+12,JZ7676,I MRVL SM T SET,104,43,20.955,1,5/4/2026,KIDS,SS26,APPAREL,ADIDAS
4.06882E+12,JZ7676,I MRVL SM T SET,80,43,20.955,1,5/4/2026,KIDS,SS26,APPAREL,ADIDAS
4.06882E+12,JZ7676,I MRVL SM T SET,86,43,20.955,1,5/4/2026,KIDS,SS26,APPAREL,ADIDAS
4.06882E+12,JZ7676,I MRVL SM T SET,92,43,20.955,1,5/4/2026,KIDS,SS26,APPAREL,ADIDAS
4.06882E+12,JZ7676,I MRVL SM T SET,98,43,20.955,1,5/4/2026,KIDS,SS26,APPAREL,ADIDAS
4.06882E+12,KA4924,ESS SH 5IN,L,30,14.685,2,5/4/2026,MALE,SS26,APPAREL,ADIDAS
4.06882E+12,KA4924,ESS SH 5IN,M,30,14.685,1,5/4/2026,MALE,SS26,APPAREL,ADIDAS
4.06882E+12,KA4924,ESS SH 5IN,XL,30,14.685,2,5/4/2026,MALE,SS26,APPAREL,ADIDAS
4.06882E+12,KB2509,M MOS STAMPS T,L,27,13.145,2,5/4/2026,MALE,SS26,APPAREL,ADIDAS
4.06882E+12,KB2509,M MOS STAMPS T,M,27,13.145,2,5/4/2026,MALE,SS26,APPAREL,ADIDAS
4.06882E+12,KB2509,M MOS STAMPS T,XL,27,13.145,1,5/4/2026,MALE,SS26,APPAREL,ADIDAS
4.06882E+12,KB2511,M MOS STAMPS T,L,27,13.145,2,5/4/2026,MALE,SS26,APPAREL,ADIDAS
4.06882E+12,KB2511,M MOS STAMPS T,M,27,13.145,2,5/4/2026,MALE,SS26,APPAREL,ADIDAS
4.06882E+12,KB2511,M MOS STAMPS T,XL,27,13.145,1,5/4/2026,MALE,SS26,APPAREL,ADIDAS
4.06882E+12,KC3417,M COLLEGIATE TE,L,38,18.37,2,5/4/2026,MALE,SS26,APPAREL,ADIDAS
4.06882E+12,KC3417,M COLLEGIATE TE,XL,38,18.37,1,5/4/2026,MALE,SS26,APPAREL,ADIDAS
4.06882E+12,KD0073,M COLLEGIATE SH,L,43,20.955,2,5/4/2026,MALE,SS26,APPAREL,ADIDAS
4.06882E+12,KD0073,M COLLEGIATE SH,M,43,20.955,1,5/4/2026,MALE,SS26,APPAREL,ADIDAS
4.06882E+12,KD0073,M COLLEGIATE SH,XL,43,20.955,1,5/4/2026,MALE,SS26,APPAREL,ADIDAS
4.06882E+12,KE3720,MT GFX TEE,L,38,18.37,2,5/4/2026,MALE,SS26,APPAREL,ADIDAS
4.06882E+12,KE3720,MT GFX TEE,M,38,18.37,2,5/4/2026,MALE,SS26,APPAREL,ADIDAS
1.20018E+12,100251859,REEBOK WORLD 70,40.5,54,27.5,2,5/4/2026,MALE,SS26,FOOTWEAR,REEBOK
1.20018E+12,100251859,REEBOK WORLD 70,41,54,27.5,2,5/4/2026,MALE,SS26,FOOTWEAR,REEBOK
1.20018E+12,100251859,REEBOK WORLD 70,42,54,27.5,3,5/4/2026,MALE,SS26,FOOTWEAR,REEBOK
1.20018E+12,100251859,REEBOK WORLD 70,42.5,54,27.5,3,5/4/2026,MALE,SS26,FOOTWEAR,REEBOK
1.20018E+12,100251859,REEBOK WORLD 70,43,54,27.5,3,5/4/2026,MALE,SS26,FOOTWEAR,REEBOK
1.20018E+12,100251859,REEBOK WORLD 70,44,54,27.5,3,5/4/2026,MALE,SS26,FOOTWEAR,REEBOK
1.20018E+12,100251859,REEBOK WORLD 70,44.5,54,27.5,2,5/4/2026,MALE,SS26,FOOTWEAR,REEBOK
1.20018E+12,100251859,REEBOK WORLD 70,45,54,27.5,2,5/4/2026,MALE,SS26,FOOTWEAR,REEBOK
1.20018E+12,100251858,REEBOK WORLD 70,40.5,54,27.5,2,5/4/2026,MALE,SS26,FOOTWEAR,REEBOK
1.20018E+12,100251858,REEBOK WORLD 70,41,54,27.5,2,5/4/2026,MALE,SS26,FOOTWEAR,REEBOK
1.20018E+12,100251858,REEBOK WORLD 70,42,54,27.5,3,5/4/2026,MALE,SS26,FOOTWEAR,REEBOK
1.20018E+12,100251858,REEBOK WORLD 70,42.5,54,27.5,3,5/4/2026,MALE,SS26,FOOTWEAR,REEBOK
1.20018E+12,100251858,REEBOK WORLD 70,43,54,27.5,3,5/4/2026,MALE,SS26,FOOTWEAR,REEBOK
1.20018E+12,100251858,REEBOK WORLD 70,44,54,27.5,3,5/4/2026,MALE,SS26,FOOTWEAR,REEBOK
1.20018E+12,100251858,REEBOK WORLD 70,44.5,54,27.5,2,5/4/2026,MALE,SS26,FOOTWEAR,REEBOK
1.20018E+12,100251858,REEBOK WORLD 70,45,54,27.5,2,5/4/2026,MALE,SS26,FOOTWEAR,REEBOK
1.20018E+12,100257096,BELWAVE,40.5,65,33,1,5/4/2026,MALE,SS26,FOOTWEAR,REEBOK
1.20018E+12,100257096,BELWAVE,41,65,33,1,5/4/2026,MALE,SS26,FOOTWEAR,REEBOK
1.20018E+12,100257096,BELWAVE,42,65,33,2,5/4/2026,MALE,SS26,FOOTWEAR,REEBOK
1.20018E+12,100257096,BELWAVE,42.5,65,33,2,5/4/2026,MALE,SS26,FOOTWEAR,REEBOK
1.20018E+12,100257096,BELWAVE,43,65,33,2,5/4/2026,MALE,SS26,FOOTWEAR,REEBOK
1.20018E+12,100257096,BELWAVE,44,65,33,2,5/4/2026,MALE,SS26,FOOTWEAR,REEBOK
1.20018E+12,100257096,BELWAVE,44.5,65,33,1,5/4/2026,MALE,SS26,FOOTWEAR,REEBOK
1.20018E+12,100257096,BELWAVE,45,65,33,1,5/4/2026,MALE,SS26,FOOTWEAR,REEBOK
1.97603E+11,HJ4186-010,Y NK ELMNTL BKPK SHOEBOX,MISC,42,21.84,6,4/24/2026,UNISEX,SS26,ACCESSORIES,NIKE
