barcode,sku,product_name,size,price_tag,cost_price,quantity,import_date,gender,season,category,brand
8054795290070,182320-C0377,Diadora Pichichi 8 TF JR,32,45,20.6546479,4,2/18/2026,KIDS,SS26,Footwear,DIADORA
8054795290087,182320-C0377,Diadora Pichichi 8 TF JR,34,45,20.6546479,4,2/18/2026,KIDS,SS26,Footwear,DIADORA
8054795290094,182320-C0377,Diadora Pichichi 8 TF JR,35,45,20.6546479,2,2/18/2026,KIDS,SS26,Footwear,DIADORA
8054795290117,182320-C0377,Diadora Pichichi 8 TF JR,36,45,20.6546479,1,2/18/2026,FEMALE,SS26,Footwear,DIADORA
8054795290131,182320-C0377,Diadora Pichichi 8 TF JR,37,45,20.6546479,1,2/18/2026,FEMALE,SS26,Footwear,DIADORA
8054795290148,182320-C0377,Diadora Pichichi 8 TF JR,38,45,20.6546479,1,2/18/2026,FEMALE,SS26,Footwear,DIADORA
8054795290162,182320-C0377,Diadora Pichichi 8 TF JR,39,45,20.6546479,1,2/18/2026,FEMALE,SS26,Footwear,DIADORA
8054795290698,182320-C0377,Diadora Pichichi 8 TF JR,33,45,20.6546479,4,2/18/2026,KIDS,SS26,Footwear,DIADORA
8054795290179,182320-C2749,Diadora Pichichi 8 TF JR,33,45,20.6546479,4,2/18/2026,KIDS,SS26,Footwear,DIADORA
8054795290230,182320-C2749,Diadora Pichichi 8 TF JR,31,45,20.6546479,2,2/18/2026,KIDS,SS26,Footwear,DIADORA
8054795290254,182320-C2749,Diadora Pichichi 8 TF JR,32,45,20.6546479,4,2/18/2026,KIDS,SS26,Footwear,DIADORA
8054795290261,182320-C2749,Diadora Pichichi 8 TF JR,34,45,20.6546479,4,2/18/2026,KIDS,SS26,Footwear,DIADORA
8054795290278,182320-C2749,Diadora Pichichi 8 TF JR,35,45,20.6546479,2,2/18/2026,KIDS,SS26,Footwear,DIADORA
8054795290292,182320-C2749,Diadora Pichichi 8 TF JR,36,45,20.6546479,1,2/18/2026,FEMALE,SS26,Footwear,DIADORA
8054795290315,182320-C2749,Diadora Pichichi 8 TF JR,37,45,20.6546479,1,2/18/2026,FEMALE,SS26,Footwear,DIADORA
8054795290322,182320-C2749,Diadora Pichichi 8 TF JR,38,45,20.6546479,1,2/18/2026,FEMALE,SS26,Footwear,DIADORA
8054795290346,182320-C2749,Diadora Pichichi 8 TF JR,39,45,20.6546479,1,2/18/2026,FEMALE,SS26,Footwear,DIADORA
8054795290353,182470-55229,Diadora Bonny S PS,28,38,17.246631,2,2/18/2026,KIDS,SS26,Footwear,DIADORA
8054795290360,182470-55229,Diadora Bonny S PS,29,38,17.246631,2,2/18/2026,KIDS,SS26,Footwear,DIADORA
8054795290377,182470-55229,Diadora Bonny S PS,30,38,17.246631,2,2/18/2026,KIDS,SS26,Footwear,DIADORA
8054795290384,182470-55229,Diadora Bonny S PS,31,38,17.246631,3,2/18/2026,KIDS,SS26,Footwear,DIADORA
8054795291091,182470-55229,Diadora Bonny S PS,32,38,17.246631,3,2/18/2026,KIDS,SS26,Footwear,DIADORA
8054795291107,182470-55229,Diadora Bonny S PS,33,38,17.246631,3,2/18/2026,KIDS,SS26,Footwear,DIADORA
8054795291114,182470-55229,Diadora Bonny S PS,34,38,17.246631,3,2/18/2026,KIDS,SS26,Footwear,DIADORA
8054795291121,182470-55229,Diadora Bonny S PS,35,38,17.246631,2,2/18/2026,KIDS,SS26,Footwear,DIADORA
8054795291138,182470-60161,Diadora Bonny S PS,28,38,17.246631,2,2/18/2026,KIDS,SS26,Footwear,DIADORA
8054795291145,182470-60161,Diadora Bonny S PS,29,38,17.246631,2,2/18/2026,KIDS,SS26,Footwear,DIADORA
8054795291152,182470-60161,Diadora Bonny S PS,30,38,17.246631,2,2/18/2026,KIDS,SS26,Footwear,DIADORA
8054795291169,182470-60161,Diadora Bonny S PS,31,38,17.246631,3,2/18/2026,KIDS,SS26,Footwear,DIADORA
8054795291176,182470-60161,Diadora Bonny S PS,32,38,17.246631,3,2/18/2026,KIDS,SS26,Footwear,DIADORA
8054795291183,182470-60161,Diadora Bonny S PS,33,38,17.246631,3,2/18/2026,KIDS,SS26,Footwear,DIADORA
8054795291190,182470-60161,Diadora Bonny S PS,34,38,17.246631,3,2/18/2026,KIDS,SS26,Footwear,DIADORA
8054795291206,182470-60161,Diadora Bonny S PS,35,38,17.246631,2,2/18/2026,KIDS,SS26,Footwear,DIADORA
8054795291213,182470-70079,Diadora Bonny S PS,28,38,17.246631,1,2/18/2026,KIDS,SS26,Footwear,DIADORA
8054795291220,182470-70079,Diadora Bonny S PS,29,38,17.246631,2,2/18/2026,KIDS,SS26,Footwear,DIADORA
8054795291237,182470-70079,Diadora Bonny S PS,30,38,17.246631,2,2/18/2026,KIDS,SS26,Footwear,DIADORA
8054795291244,182470-70079,Diadora Bonny S PS,31,38,17.246631,2,2/18/2026,KIDS,SS26,Footwear,DIADORA
8054795291251,182470-70079,Diadora Bonny S PS,32,38,17.246631,2,2/18/2026,KIDS,SS26,Footwear,DIADORA
8054795291268,182470-70079,Diadora Bonny S PS,33,38,17.246631,2,2/18/2026,KIDS,SS26,Footwear,DIADORA
8054795291275,182470-70079,Diadora Bonny S PS,34,38,17.246631,2,2/18/2026,KIDS,SS26,Footwear,DIADORA
8054795291282,182470-70079,Diadora Bonny S PS,35,38,17.246631,2,2/18/2026,KIDS,SS26,Footwear,DIADORA
